date,Q1in,Q2in,Q3in,Q4in,Q5in
1964-05-26,217290334,8412949.44,12422561.14,3525512.565,2347427.286
1964-05-27,216032428.1,8344728,12321825.36,3496923.834,2328391.766
1964-05-28,219817297.4,8549997.12,12624925.75,3582943.472,2385667.081
1964-05-29,221087470.1,8618883.84,12726643.88,3611810.993,2404888.232
1964-05-30,218551585.4,8481352.32,12523564.84,3554177.329,2366513.433
1964-05-31,212281013.7,8141273.28,12021404.13,3411664.535,2271622.714
1964-06-01,209799772,8006705.28,11822701.02,3355272.757,2234074.813
1964-06-02,209799772,8006705.28,11822701.02,3355272.757,2234074.813
1964-06-03,209799772,8006705.28,11822701.02,3355272.757,2234074.813
1964-06-04,209799772,8006705.28,11822701.02,3355272.757,2234074.813
1964-06-05,211038720.1,8073898.56,11921918.61,3383430.629,2252823.45
1964-06-06,211038720.1,8073898.56,11921918.61,3383430.629,2252823.45
1964-06-07,208565284.6,7939753.92,11723840.64,3327216.264,2215393.677
1964-06-08,206107461.4,7806456,11527012.93,3271356.723,2178200.161
1964-06-09,203665250.4,7674004.8,11331435.49,3215852.007,2141242.9
1964-06-10,203665250.4,7674004.8,11331435.49,3215852.007,2141242.9
1964-06-11,206107461.4,7806456,11527012.93,3271356.723,2178200.161
1964-06-12,206107461.4,7806456,11527012.93,3271356.723,2178200.161
1964-06-13,202449720.8,7608081.6,11234093.29,3188226.372,2122848.648
1964-06-14,200032043.5,7476960.96,11040480.55,3133279.238,2086262.648
1964-06-15,197628863.4,7346626.56,10848028.78,3078661.583,2049896.029
1964-06-16,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-06-17,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-06-18,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-06-19,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-06-20,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-06-21,197628863.4,7346626.56,10848028.78,3078661.583,2049896.029
1964-06-22,197628863.4,7346626.56,10848028.78,3078661.583,2049896.029
1964-06-23,198827665.5,7411642.56,10944031.4,3105907.049,2068037.15
1964-06-24,197628863.4,7346626.56,10848028.78,3078661.583,2049896.029
1964-06-25,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-06-26,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-06-27,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-06-28,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-06-29,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-06-30,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-07-01,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-07-02,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-03,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-04,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-05,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-06,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-07,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-08,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-09,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-07-10,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-07-11,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-07-12,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-07-13,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-07-14,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-07-15,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-07-16,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-17,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-18,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-19,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-20,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-21,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-22,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-23,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-24,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-25,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-07-26,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-27,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-28,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-29,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-30,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-07-31,190516342.3,6960885.12,10278442.97,2917013.602,1942264.337
1964-08-01,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-08-02,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-08-03,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-08-04,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-08-05,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-08-06,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-08-07,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-08-08,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-08-09,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-08-10,195241295.5,7217138.88,10656827.27,3024398.754,2013765.666
1964-08-11,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-08-12,192870455.2,7088558.4,10466965.33,2970516.093,1977888.436
1964-08-13,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-08-14,190516342.3,6960885.12,10278442.97,2917013.602,1942264.337
1964-08-15,189344304.1,6897320.64,10184583.66,2890376.407,1924528.227
1964-08-16,188176726.5,6833998.08,10091081.56,2863840.591,1906859.619
1964-08-17,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-08-18,187013609.7,6770917.44,9997936.692,2837406.153,1889258.513
1964-08-19,185853838.3,6708018.24,9905059.733,2811047.749,1871708.033
1964-08-20,185853838.3,6708018.24,9905059.733,2811047.749,1871708.033
1964-08-21,184698527.5,6645360.96,9812539.994,2784790.724,1854225.056
1964-08-22,183547677.5,6582945.6,9720377.473,2758635.077,1836809.58
1964-08-23,183547677.5,6582945.6,9720377.473,2758635.077,1836809.58
1964-08-24,183547677.5,6582945.6,9720377.473,2758635.077,1836809.58
1964-08-25,183547677.5,6582945.6,9720377.473,2758635.077,1836809.58
1964-08-26,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-08-27,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-08-28,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-08-29,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-08-30,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-08-31,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-01,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-02,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-03,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-04,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-05,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-06,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-07,182400172.9,6520711.68,9628482.867,2732555.464,1819444.73
1964-09-08,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-09-09,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-09-10,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-09-11,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-09-12,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-09-13,180118545.7,6396969.6,9445765.311,2680700.373,1784917.536
1964-09-14,178984423.1,6335461.44,9354942.362,2654924.895,1767755.192
1964-09-15,178984423.1,6335461.44,9354942.362,2654924.895,1767755.192
1964-09-16,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-17,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-18,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-19,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-20,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-21,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-22,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-23,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-09-24,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-09-25,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-09-26,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-09-27,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-28,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-29,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-09-30,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-10-01,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-02,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-03,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-04,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-05,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-06,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-07,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-08,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-09,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-10,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-11,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-12,176726214.4,6212989.44,9174100.207,2603602.041,1733582.383
1964-10-13,177853646,6274134.72,9264387.328,2629225.451,1750643.474
1964-10-14,180118545.7,6396969.6,9445765.311,2680700.373,1784917.536
1964-10-15,181257129,6458719.68,9536945.479,2706577.229,1802147.382
1964-10-16,188176726.5,6833998.08,10091081.56,2863840.591,1906859.619
1964-10-17,190516342.3,6960885.12,10278442.97,2917013.602,1942264.337
1964-10-18,191691726,7024631.04,10372570.19,2943726.831,1960051.073
1964-10-19,194054760.2,7152788.16,10561807,2997432.079,1995810.175
1964-10-20,196433406.7,7281792,10752294.07,3051492.152,2031805.534
1964-10-21,201238651.8,7542400.32,11137108.31,3160702.116,2104521.897
1964-10-22,213527767.9,8208889.92,12121246.86,3439999.819,2290489.48
1964-10-23,227491861.6,8966220.48,13239521.16,3757365.141,2501804.005
1964-10-24,239256850.2,9604284.48,14181686.46,4024750.874,2679840.122
1964-10-25,245923305.4,9965833.92,14715550.37,4176261.007,2780721.629
1964-10-26,251332969.8,10259222.4,15148767.8,4299207.755,2862584.492
1964-10-27,252693470.9,10333008,15257719.61,4330128.19,2883172.554
1964-10-28,252693470.9,10333008,15257719.61,4330128.19,2883172.554
1964-10-29,252693470.9,10333008,15257719.61,4330128.19,2883172.554
1964-10-30,252693470.9,10333008,15257719.61,4330128.19,2883172.554
1964-10-31,256790586.4,10555211.52,15585825.33,4423244.321,2945172.999
1964-11-01,266450143.9,11079089.28,16359383.23,4642779.413,3091348.244
1964-11-02,280484492.9,11840230.08,17483283.74,4961741.445,3303725.924
1964-11-03,299132278.6,12851576.64,18976638.07,5385554.168,3585917.387
1964-11-04,319705954,13967372.16,20624221.73,5853137.047,3897252.772
1964-11-05,343823623.2,15275373.12,22555615.95,6401265.127,4262218.372
1964-11-06,363877631.8,16362984.96,24161583.59,6857037.414,4565689.792
1964-11-07,376417659.9,17043082.56,25165815.71,7142037.657,4755454.353
1964-11-08,381158225.5,17300183.04,25545450.28,7249777.633,4827191.939
1964-11-09,384329754.2,17472188.16,25799433.04,7321857.73,4875185.751
1964-11-10,384329754.2,17472188.16,25799433.04,7321857.73,4875185.751
1964-11-11,389106005,17731224,26181925.36,7430408.734,4947463.351
1964-11-12,395504820.7,18078258.24,26694356.12,7575836.159,5044294.748
1964-11-13,395504820.7,18078258.24,26694356.12,7575836.159,5044294.748
1964-11-14,410034302.8,18866252.16,27857907.94,7906051.202,5264165.133
1964-11-15,424745556.9,19664104.32,29036016.44,8240397.419,5486786.217
1964-11-16,437970296.2,20381336.64,30095081.68,8540959.258,5686912.312
1964-11-17,459752810.3,21562692.48,31839471.72,9036015.705,6016540.697
1964-11-18,492228639.6,23323991.04,34440205.17,9774101.705,6507987.879
1964-11-19,513120137,24457023.36,36113240.69,10248907.8,6824132.77
1964-11-20,534299346.8,25605659.52,37809316.85,10730252.81,7144631.53
1964-11-21,548575686.6,26379924.48,38952596.49,11054714.62,7360671.185
1964-11-22,557561684.6,26867272.32,39672214.31,11258941.57,7496653.652
1964-11-23,559364906,26965068.48,39816620.12,11299923.81,7523941.273
1964-11-24,548575686.6,26379924.48,38952596.49,11054714.62,7360671.185
1964-11-25,532522889.3,25509314.88,37667054.35,10689878.83,7117748.921
1964-11-26,518388175.5,24742730.88,36535116.42,10368635.78,6903852.449
1964-11-27,500897930.7,23794162.56,35134460.44,9971130.775,6639177.715
1964-11-28,464831270.8,21838118.4,32246165.63,9151435.101,6093391.547
1964-11-29,473335517.5,22299338.88,32927203.79,9344713.167,6222083.815
1964-11-30,475042834.9,22391933.76,33063929.39,9383515.779,6247920.146
1964-12-01,476752382.5,22484649.6,33200833.6,9422369.08,6273790.228
1964-12-02,480177053.6,22670383.68,33475088.54,9500202.406,6325614.77
1964-12-03,487050929.4,23043182.4,34025563.13,9656426.638,6429635.113
1964-12-04,504379475.3,23982981.12,35413269.92,10050256.68,6691862.905
1964-12-05,532522889.3,25509314.88,37667054.35,10689878.83,7117748.921
1964-12-06,520147905.5,24838168.32,36676039.34,10408629.59,6930481.927
1964-12-07,520147905.5,24838168.32,36676039.34,10408629.59,6930481.927
1964-12-08,514874291.2,24552158.4,36253717.09,10288774.89,6850677.871
1964-12-09,500897930.7,23794162.56,35134460.44,9971130.775,6639177.715
1964-12-10,480177053.6,22670383.68,33475088.54,9500202.406,6325614.77
1964-12-11,464831270.8,21838118.4,32246165.63,9151435.101,6093391.547
1964-12-12,451332200.9,21106008,31165131.41,8844638.485,5889114.089
1964-12-13,449654993,21015046.08,31030817.04,8806520.178,5863733.395
1964-12-14,461443400.1,21654380.16,31974857.74,9074438.148,6042123.896
1964-12-15,492228639.6,23323991.04,34440205.17,9774101.705,6507987.879
1964-12-16,525439362.5,25125145.92,37099790.47,10528889.81,7010555.991
1964-12-17,553961932.6,26672042.88,39383938.52,11177129.13,7442179.663
1964-12-18,573857587.8,27751066.56,40977224.88,11629302.49,7743254.767
1964-12-19,588471822.5,28543656.96,42147563.87,11961443.72,7964407.687
1964-12-20,597666356.3,29042314.56,42883881.68,12170410.11,8103545.865
1964-12-21,601357551.8,29242503.36,43179480.46,12254300.8,8159403.642
1964-12-22,606907727,29543512.32,43623950.29,12380440.97,8243392.812
1964-12-23,610616765.1,29744668.8,43920977.95,12464737.17,8299520.596
1964-12-24,612474629.6,29845428.48,44069759.69,12506961.3,8327635.115
1964-12-25,612474629.6,29845428.48,44069759.69,12506961.3,8327635.115
1964-12-26,612474629.6,29845428.48,44069759.69,12506961.3,8327635.115
1964-12-27,606907727,29543512.32,43623950.29,12380440.97,8243392.812
1964-12-28,592144060.2,28742817.6,42441644.47,12044903.55,8019978.581
1964-12-29,573857587.8,27751066.56,40977224.88,11629302.49,7743254.767
1964-12-30,541421904.4,25991945.28,38379706.4,10892128.89,7252415.101
1964-12-31,523674056.6,25029406.08,36958421.02,10488769.28,6983842.136
1965-01-01,507869941.1,24172283.52,35692793.85,10129585.33,6744683.099
1965-01-02,492228639.6,23323991.04,34440205.17,9774101.705,6507987.879
1965-01-03,493958260.2,23417795.52,34578716.86,9813411.21,6534161.72
1965-01-04,500897930.7,23794162.56,35134460.44,9971130.775,6639177.715
1965-01-05,509617404.3,24267055.68,35832734.42,10169300.35,6771126.947
1965-01-06,513120137,24457023.36,36113240.69,10248907.8,6824132.77
1965-01-07,520147905.5,24838168.32,36676039.34,10408629.59,6930481.927
1965-01-08,528977780.4,25317048.96,37383154.49,10609308.29,7064101.829
1965-01-09,543207283.3,26088773.76,38522683.33,10932705.63,7279432.715
1965-01-10,557561684.6,26867272.32,39672214.31,11258941.57,7496653.652
1965-01-11,570223265.7,27553962.24,40686180.64,11546704.37,7688257.639
1965-01-12,581149650.4,28146545.28,41561188.76,11795030.95,7853603.408
1965-01-13,588471822.5,28543656.96,42147563.87,11961443.72,7964407.687
1965-01-14,592144060.2,28742817.6,42441644.47,12044903.55,8019978.581
1965-01-15,595822988.9,28942341.12,42736260.9,12128515.45,8075650.728
1965-01-16,599510838.8,29142348.48,43031591.77,12212330.11,8131457.878
1965-01-17,605055438.2,29443055.04,43475615.07,12338343.55,8215362.671
1965-01-18,608761130.9,29644030.08,43772374.82,12422563.72,8271439.829
1965-01-19,614333609.4,29946248.64,44218630.74,12549210.78,8355766.509
1965-01-20,619922815.3,30249374.4,44666226.24,12676238.02,8440346.321
1965-01-21,623658617.4,30451982.4,44965397.21,12761142.49,8496879.116
1965-01-22,627401110.5,30654953.28,45265104.01,12846199.03,8553513.164
1965-01-23,633028232.1,30960135.36,45715735.87,12974087.98,8638666.741
1965-01-24,629274587.4,30756559.68,45415136.02,12888777.99,8581863.939
1965-01-25,619922815.3,30249374.4,44666226.24,12676238.02,8440346.321
1965-01-26,605055438.2,29443055.04,43475615.07,12338343.55,8215362.671
1965-01-27,582977405.5,28245672,41707559.28,11836570.78,7881262.289
1965-01-28,553961932.6,26672042.88,39383938.52,11177129.13,7442179.663
1965-01-29,518388175.5,24742730.88,36535116.42,10368635.78,6903852.449
1965-01-30,495690111.1,23511720.96,34717407.17,9852771.403,6560369.311
1965-01-31,490501249.3,23230307.52,34301872.08,9734842.89,6481847.79
1965-02-01,502637587.8,23888511.36,35273775.87,10010668.38,6665503.435
1965-02-02,525439362.5,25125145.92,37099790.47,10528889.81,7010555.991
1965-02-03,544994892.4,26185723.2,38665838.88,10973333.05,7306484.079
1965-02-04,557561684.6,26867272.32,39672214.31,11258941.57,7496653.652
1965-02-05,566595634.6,27357220.8,40395672.23,11464258.33,7633361.764
1965-02-06,577499716,27948594.24,41268894.25,11712078.01,7798370.024
1965-02-07,586638491.6,28444227.84,42000746.83,11919777.17,7936664.429
